"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "cat" "gp"
"41092" 10 253 2529 387.1826 1179.986 -0.3641712 0.8180963 1 "Sti"
"41093" 10 254 2539.167 387.4542 1181.691 1.967468 1.967468 1 "Sti"
"41094" 10 255 2550 387.7098 1184.388 -2.402379 2.402379 1 "Sti"
"41095" 10 256 2560 385.1868 1163.248 1.564301 5.239415 1 "Sti"
"41096" 10 257 2570 386.7264 1152.391 3.275703 3.553184 1 "Sti"
"41097" 10 258 2576.667 382.6935 1151.682 1.933408 1.933408 1 "Sti"
"41098" 10 259 2593 379.5875 1154.475 0.496817 0.496817 1 "Sti"
"430" 1 553 5530 24.7964250557502 74.4347353257035 -12.7449909254625 13.9357409660025 2 "Sti"
"431" 1 554 5540 90.4392399099464 91.2921553024354 -117.968365825762 117.968365825762 2 "Sti"
"432" 1 555 5550 194.038789257651 83.2058099224323 -59.6098698009012 59.6098698009012 2 "Sti"
"433" 1 556 5560 223.587800223076 50.5781889039993 -8.21143794667964 13.0541397555374 2 "Sti"
"434" 1 557 5570 237.62910007743 47.376151442123 -39.7176925454906 39.7176925454906 2 "Sti"
"435" 1 558 5580 298.840975938842 67.729295051197 -70.0675657866461 70.0675657866461 2 "Sti"
"436" 1 559 5590 350.315169314922 89.9389825991664 -28.3082582969253 28.3082582969253 2 "Sti"
"4988" 2 553 5530 85.22101 149.8541 39.13235 39.13235 2 "Sti"
"4989" 2 554 5540 47.17402 151.4406 2.719382 28.32314 2 "Sti"
"4990" 2 555 5550 81.73474 155.6513 -52.22865 52.22865 2 "Sti"
"4991" 2 556 5560 149.4347 162.9588 -68.77198 68.77198 2 "Sti"
"4992" 2 557 5570 202.2046 196.5967 -48.94513 48.94513 2 "Sti"
"4993" 2 558 5580 259.1106 212.0328 -59.79043 59.79043 2 "Sti"
"4994" 2 559 5590 314.8775 185.7972 -51.74636 51.74636 2 "Sti"
"9546" 3 553 5530 50.4302 301.4868 -37.61277 37.61277 2 "Sti"
"9547" 3 554 5540 96.21092 322.1621 -33.74277 33.74277 2 "Sti"
"9548" 3 555 5550 119.1402 328.2868 -22.30522 22.30522 2 "Sti"
"9549" 3 556 5559.5 135.9536 310.9556 -13.89996 13.89996 2 "Sti"
"9550" 3 557 5570 160.9315 302.4538 -30.53435 30.53435 2 "Sti"
"9551" 3 558 5580 190.2756 289.5569 -28.10375 28.10375 2 "Sti"
"9552" 3 559 5590 208.2354 292.4076 -13.5721 13.5721 2 "Sti"
"14104" 4 553 5530 391.698 453.0936 -5.630666 5.630666 2 "Sti"
"14105" 4 554 5540 392.338 455.2044 0.2563481 0.3881388 2 "Sti"
"14106" 4 555 5550 392.0939 455.7493 0.03218032 0.0554729 2 "Sti"
"14107" 4 556 5560 392.0623 455.7748 0.1288975 0.1288975 2 "Sti"
"14108" 4 557 5570 391.9207 455.6502 0.06815598 0.06815598 2 "Sti"
"14109" 4 558 5580 391.9716 455.8192 -0.1266982 0.1266982 2 "Sti"
"14110" 4 559 5590 392.0463 456.1315 0.004204137 0.04429175 2 "Sti"
"18662" 5 553 5530 38.66255 565.247 -0.3596144 0.3596144 2 "Sti"
"18663" 5 554 5540 38.94188 565.3722 -0.1088135 0.1247868 2 "Sti"
"18664" 5 555 5550 39.01776 565.399 -0.1887971 0.2720733 2 "Sti"
"18665" 5 556 5560 39.49224 565.5039 -0.4257468 0.5076539 2 "Sti"
"18666" 5 557 5570 39.51694 565.5625 0.1104685 0.1226404 2 "Sti"
"18667" 5 558 5580 39.55964 565.5631 -0.2982873 0.3223851 2 "Sti"
"18668" 5 559 5590 39.74501 565.5414 0.2472493 0.3001154 2 "Sti"
"23220" 6 553 5530 40.21038 639.1216 -34.22803 34.22803 2 "Sti"
"23221" 6 554 5540 122.9098 639.266 -106.9232 106.9232 2 "Sti"
"23222" 6 555 5550 191.3536 631.8279 -30.18058 30.18058 2 "Sti"
"23223" 6 556 5560 227.2497 631.7469 -54.03877 54.03877 2 "Sti"
"23224" 6 557 5570 289.3325 639.0983 -62.14638 62.14638 2 "Sti"
"23225" 6 558 5580 349.6155 671.0376 -51.16549 51.16549 2 "Sti"
"23226" 6 559 5590.125 384.5292 680.4257 -14.77256 15.24911 2 "Sti"
"27778" 7 553 5530 91.32272 776.615 -45.41059 45.41059 2 "Sti"
"27779" 7 554 5540 128.4475 775.954 -32.58281 32.58281 2 "Sti"
"27780" 7 555 5550 154.748 770.5195 -15.68871 15.68871 2 "Sti"
"27781" 7 556 5560 162.1943 782.4872 -11.57162 11.57162 2 "Sti"
"27782" 7 557 5570 182.8402 763.2957 -22.26133 22.26133 2 "Sti"
"27783" 7 558 5580 203.6938 762.1118 -16.80907 16.80907 2 "Sti"
"27784" 7 559 5590 212.5592 779.9376 -13.19929 13.62556 2 "Sti"
"32336" 8 553 5530 187.2919 879.8735 25.30801 25.30801 2 "Sti"
"32337" 8 554 5540 178.7732 882.0065 2.231484 3.473144 2 "Sti"
"32338" 8 555 5550 177.6129 881.4475 -4.824818 7.64257 2 "Sti"
"32339" 8 556 5560 198.1561 885.252 -42.17931 42.17931 2 "Sti"
"32340" 8 557 5570 247.9981 908.5638 -34.52205 34.52205 2 "Sti"
"32341" 8 558 5580 280.4764 926.6633 -48.47182 48.47182 2 "Sti"
"32342" 8 559 5590 328.4975 939.4266 -38.53748 38.53748 2 "Sti"
"36874" 9 553 5530 330.2734 1021.463 -62.34304 62.34304 2 "Sti"
"36875" 9 554 5539 372.0172 1013.803 -14.04487 14.04487 2 "Sti"
"36876" 9 555 5551.167 377.5451 1040.183 2.029009 2.670446 2 "Sti"
"36877" 9 556 5558.875 368.8339 1050.542 5.71525 5.71525 2 "Sti"
"36878" 9 559 5592.5 366.9561 1067.857 0.6799276 1.022992 2 "Sti"
"41383" 10 553 5530 93.13219 1142.988 -43.38631 43.38631 2 "Sti"
"41384" 10 554 5539.667 136.873 1147.413 -42.32867 42.32867 2 "Sti"
"41385" 10 555 5550 174.2235 1145.751 -30.42936 30.42936 2 "Sti"
"41386" 10 556 5559.889 211.5697 1147.102 -51.42247 51.42247 2 "Sti"
"41387" 10 557 5569.5 263.6535 1153.033 -51.86807 51.86807 2 "Sti"
"41388" 10 558 5580 317.3087 1149.287 -29.30116 29.8773 2 "Sti"
"41389" 10 559 5590 317.2942 1140.485 5.418201 5.418201 2 "Sti"
"730" 1 853 8530 324.530517236844 29.0565170039565 38.0143181232198 38.0143181232198 3 "Sti"
"731" 1 854 8540 292.041979790184 27.7972650678241 5.72255359771509 22.2720195057141 3 "Sti"
"732" 1 855 8550 319.05828316419 37.6106978535267 -36.8291158776583 36.8291158776583 3 "Sti"
"733" 1 856 8560 358.859406958513 41.7345386561647 -44.4854900112191 44.4854900112191 3 "Sti"
"734" 1 857 8570 386.557208437293 43.0239738560818 -5.28810118166189 6.99303505587932 3 "Sti"
"735" 1 858 8580 387.193391800603 36.5704844971056 -1.00857131986839 2.6837089586366 3 "Sti"
"736" 1 859 8590 385.470003976354 40.812263288421 3.04628566545642 3.04628566545642 3 "Sti"
"5288" 2 853 8530 142.8602 218.1465 47.06839 47.06839 3 "Sti"
"5289" 2 854 8540 99.14425 212.8666 33.64566 33.64566 3 "Sti"
"5290" 2 855 8550 82.387 211.501 7.329757 7.329757 3 "Sti"
"5291" 2 856 8560 72.30537 200.31 7.22526 11.09007 3 "Sti"
"5292" 2 857 8570 80.53221 208.2771 -19.03144 19.03144 3 "Sti"
"5293" 2 858 8580 98.16665 193.4825 -7.22158 10.14367 3 "Sti"
"5294" 2 859 8590 96.4791 193.6681 2.491313 2.541586 3 "Sti"
"9846" 3 853 8530 120.2682 326.8783 13.36728 13.36728 3 "Sti"
"9847" 3 854 8540 119.433 326.9214 -14.85285 15.77078 3 "Sti"
"9848" 3 855 8550 134.5605 326.512 -9.161152 9.161152 3 "Sti"
"9849" 3 856 8560 143.9696 322.5702 -21.32475 21.32475 3 "Sti"
"9850" 3 857 8570 181.3181 327.7134 -35.41067 35.41067 3 "Sti"
"9851" 3 858 8580 206.5306 314.4745 -20.79631 20.79631 3 "Sti"
"9852" 3 859 8590 224.1058 308.7353 -15.48904 15.48904 3 "Sti"
"14404" 4 853 8530 51.6514 417.5996 -52.91007 52.91007 3 "Sti"
"14405" 4 854 8540 139.6412 437.8892 -83.22918 83.22918 3 "Sti"
"14406" 4 855 8550 184.1008 449.4175 -14.83831 14.83831 3 "Sti"
"14407" 4 856 8560 193.466 441.9179 -25.55806 25.55806 3 "Sti"
"14408" 4 857 8570 239.5597 441.0064 -42.02767 42.02767 3 "Sti"
"14409" 4 858 8580 265.8922 439.6928 -27.76903 27.76903 3 "Sti"
"14410" 4 859 8590 298.4887 444.8744 -28.10208 28.10208 3 "Sti"
"18962" 5 853 8530 39.55622 563.9159 0.3600285 0.3600285 3 "Sti"
"18963" 5 854 8540 39.42576 563.8602 -0.2390093 0.3904641 3 "Sti"
"18964" 5 855 8550 39.6671 563.9094 -0.2836766 0.3610289 3 "Sti"
"18965" 5 856 8560 40.2031 563.8021 -0.2341252 0.6881018 3 "Sti"
"18966" 5 857 8570 39.91 563.6881 0.3972278 0.3972278 3 "Sti"
"18967" 5 858 8580 39.39842 563.5424 0.5553356 0.6113367 3 "Sti"
"18968" 5 859 8590 39.24449 563.3501 -0.03802015 0.187374 3 "Sti"
"23520" 6 853 8530 363.5317 650.8885 17.75358 17.75358 3 "Sti"
"23521" 6 854 8540 352.331 649.5548 4.479395 4.479395 3 "Sti"
"23522" 6 855 8550 354.2091 656.0427 -19.5145 20.06413 3 "Sti"
"23523" 6 856 8560 381.2288 666.4229 -7.088421 15.57976 3 "Sti"
"23524" 6 857 8570 375.5382 679.2584 2.764625 2.764625 3 "Sti"
"23525" 6 858 8580 373.604 680.3393 2.936932 2.936932 3 "Sti"
"23526" 6 859 8589.75 375.2144 683.0612 -9.871992 9.952354 3 "Sti"
"28078" 7 853 8530 44.85517 817.8155 -36.27054 36.27054 3 "Sti"
"28079" 7 854 8540 121.9723 798.6165 -92.89877 92.89877 3 "Sti"
"28080" 7 855 8550 197.8075 792.9795 -52.26255 52.26255 3 "Sti"
"28081" 7 856 8560 227.1793 798.8398 -7.062278 10.72823 3 "Sti"
"28082" 7 857 8570 234.5364 799.5337 -28.48551 28.48551 3 "Sti"
"28083" 7 858 8580 276.3956 789.0049 -35.90657 35.90657 3 "Sti"
"28084" 7 859 8590 292.0857 767.3683 -1.719237 2.106498 3 "Sti"
"32636" 8 853 8530 356.4014 932.2969 -5.08802 5.08802 3 "Sti"
"32637" 8 854 8540 376.837 940.08 -26.25953 26.25953 3 "Sti"
"32638" 8 855 8550 386.9628 927.3298 0.1866392 1.205759 3 "Sti"
"32639" 8 856 8560 388.9186 908.9558 -4.583331 5.13547 3 "Sti"
"32640" 8 857 8570 389.2331 899.1271 4.110768 4.110768 3 "Sti"
"32641" 8 858 8580 384.8566 901.5077 2.372669 4.376464 3 "Sti"
"32642" 8 859 8590 387.9326 894.2011 -4.816271 5.060565 3 "Sti"
"37166" 9 853 8530 368.2341 1050.489 -23.38494 23.38494 3 "Sti"
"37167" 9 854 8540.111 378.3506 1034.285 -9.653507 9.653507 3 "Sti"
"37168" 9 855 8550 385.2795 1015.03 -1.292695 3.010706 3 "Sti"
"37169" 9 856 8560 381.9646 1017.199 1.949079 5.66559 3 "Sti"
"37170" 9 857 8570 385.3383 1017.246 -0.003954819 4.215393 3 "Sti"
"37171" 9 858 8580 379.9249 1028.095 4.784872 4.784872 3 "Sti"
"37172" 9 859 8590 377.0599 1036.061 1.913242 2.138535 3 "Sti"
"41683" 10 853 8530 377.659 1133.668 -29.79644 29.79644 3 "Sti"
"41684" 10 854 8540 384.0068 1143.486 1.020202 5.76294 3 "Sti"
"41685" 10 855 8550 386.5184 1149.284 -2.58388 4.352866 3 "Sti"
"41686" 10 856 8560.4 383.1911 1178.397 8.73352 8.73352 3 "Sti"
"41687" 10 857 8569.75 379.7781 1182.883 -4.65331 4.65331 3 "Sti"
"41688" 10 858 8580 383.5497 1170.569 -0.8820006 2.904546 3 "Sti"
"41689" 10 859 8590 381.4411 1142.107 10.82902 10.82902 3 "Sti"
"1030" 1 1153 11530 252.225508684855 83.8832794173388 23.6228831189703 23.6228831189703 4 "Sti"
"1031" 1 1154 11540 240.537353970702 57.1990525204513 -32.9967137856506 38.5003935268236 4 "Sti"
"1032" 1 1155 11550 309.867724010577 53.8947363583961 -74.3380779821147 74.3380779821147 4 "Sti"
"1033" 1 1156 11560 376.443314033068 39.4107499158855 -35.1145980559835 37.7517108996867 4 "Sti"
"1034" 1 1157 11570 381.744821533198 45.432743572019 -3.06764036137758 5.64164275553924 4 "Sti"
"1035" 1 1158 11580 385.611613295275 40.8204878170325 2.54539501223496 7.7789617660701 4 "Sti"
"1036" 1 1159 11590 384.173581078954 41.329756757907 -5.66322684277498 6.06550928136789 4 "Sti"
"5588" 2 1153 11530 100.6651 209.6638 -26.81157 26.81157 4 "Sti"
"5589" 2 1154 11540 131.3896 198.7042 -50.13124 50.13124 4 "Sti"
"5590" 2 1155 11550 189.7899 202.0827 -50.88704 50.88704 4 "Sti"
"5591" 2 1156 11559.89 242.024 184.0156 -58.91866 58.91866 4 "Sti"
"5592" 2 1157 11570 300.492 168.8552 -49.68275 49.68275 4 "Sti"
"5593" 2 1158 11579.8 352.8606 165.6327 -56.46498 56.46498 4 "Sti"
"5594" 2 1159 11590 386.1307 165.9006 -7.883422 7.883422 4 "Sti"
"10146" 3 1153 11530 246.9894 277.9392 -12.62537 12.62537 4 "Sti"
"10147" 3 1154 11540 285.0621 283.5001 -47.14916 47.14916 4 "Sti"
"10148" 3 1155 11550 310.8628 274.9323 -8.178334 8.178334 4 "Sti"
"10149" 3 1156 11560 317.3822 273.8818 -7.566291 7.566291 4 "Sti"
"10150" 3 1157 11570 322.0535 273.6835 -2.081875 2.081875 4 "Sti"
"10151" 3 1158 11580 326.0644 278.9385 -6.908377 6.908377 4 "Sti"
"10152" 3 1159 11590 332.8627 284.0069 -5.606096 5.606096 4 "Sti"
"14704" 4 1153 11530 374.6057 401.9354 2.801803 2.801803 4 "Sti"
"14705" 4 1154 11540 374.83 401.784 -7.13708 7.624602 4 "Sti"
"14706" 4 1155 11550 385.8217 412.1362 -8.379289 8.379289 4 "Sti"
"14707" 4 1156 11560 387.2177 413.7861 3.704081 3.704081 4 "Sti"
"14708" 4 1157 11570 383.0237 411.3468 3.505313 3.505313 4 "Sti"
"14709" 4 1158 11580 380.4826 407.6385 -2.880264 5.959516 4 "Sti"
"14710" 4 1159 11590 388.2551 416.6588 -4.127509 4.235768 4 "Sti"
"19262" 5 1153 11530 39.77363 551.0838 0.07956128 0.09277878 4 "Sti"
"19263" 5 1154 11540 39.75959 551.1024 0.04182551 0.1311497 4 "Sti"
"19264" 5 1155 11550 39.5452 551.0682 0.1854195 0.2021767 4 "Sti"
"19265" 5 1156 11560 39.49997 551.1275 -0.1759547 0.2696632 4 "Sti"
"19266" 5 1157 11570 40.20372 551.1406 -0.7193748 0.7689779 4 "Sti"
"19267" 5 1158 11580 42.962 543.5187 -14.28871 14.60431 4 "Sti"
"19268" 5 1159 11590 73.70741 532.1931 -41.5245 41.5245 4 "Sti"
"23820" 6 1153 11529.83 129.5994 684.1636 22.88048 22.88048 4 "Sti"
"23821" 6 1154 11539.38 115.9736 664.1157 -38.54489 43.07222 4 "Sti"
"23822" 6 1155 11551 198.0577 652.33 -63.12689 63.12689 4 "Sti"
"23823" 6 1156 11560.5 255.3285 657.1033 -57.30676 57.30676 4 "Sti"
"23824" 6 1157 11570.12 295.2341 653.5987 -29.96467 29.96467 4 "Sti"
"23825" 6 1158 11580 324.9647 649.9232 -30.54689 30.54689 4 "Sti"
"23826" 6 1159 11590 342.4646 640.5367 -9.500968 10.65473 4 "Sti"
"28378" 7 1153 11530 277.6139 797.7176 42.34721 42.34721 4 "Sti"
"28379" 7 1154 11540 248.5673 790.3287 6.578068 19.31604 4 "Sti"
"28380" 7 1155 11550 261.5026 773.7745 -7.093633 7.730275 4 "Sti"
"28381" 7 1156 11560 259.5982 771.2032 4.401382 4.401382 4 "Sti"
"28382" 7 1157 11570 253.9641 772.3501 6.068313 6.068313 4 "Sti"
"28383" 7 1158 11580 248.0446 776.4715 6.227017 6.227017 4 "Sti"
"28384" 7 1159 11590 241.2899 788.9047 7.508561 7.508561 4 "Sti"
"32936" 8 1153 11530 75.11793 899.6052 -69.17717 69.17717 4 "Sti"
"32937" 8 1154 11540.4 158.8467 893.3538 -63.3702 63.3702 4 "Sti"
"32938" 8 1155 11549.5 202.6326 903.977 -46.04295 46.04295 4 "Sti"
"32939" 8 1156 11559.7 269.3949 920.8955 -74.10534 74.10534 4 "Sti"
"32940" 8 1157 11570 318.035 915.7714 -20.96829 20.96829 4 "Sti"
"32941" 8 1158 11580 330.1609 931.8239 -10.54174 10.54174 4 "Sti"
"32942" 8 1159 11590 343.7578 940.0496 -25.75233 25.75233 4 "Sti"
"37466" 9 1154 11540.5 305.8026 1026.182 43.17513 43.17513 4 "Sti"
"37467" 9 1155 11550 289.762 1047.689 0.1275957 4.809018 4 "Sti"
"37468" 9 1156 11559.11 293.1553 1065.094 -5.488265 5.715156 4 "Sti"
"37469" 9 1157 11570.5 307.4512 1059.665 -32.37813 32.37813 4 "Sti"
"37470" 9 1158 11581 353.0767 1043.658 -41.32183 41.32183 4 "Sti"
"37471" 9 1159 11590.83 382.7169 1042.242 -11.81772 11.81772 4 "Sti"
"41983" 10 1153 11530 27.76584 1194.107 -9.696105 9.696105 4 "Sti"
"41984" 10 1154 11540 58.13923 1187.61 -77.84438 77.84438 4 "Sti"
"41985" 10 1155 11550 157.7023 1183.028 -89.31812 89.31812 4 "Sti"
"41986" 10 1156 11560 245.0029 1155.194 -93.38591 93.38591 4 "Sti"
"41987" 10 1157 11570 335.399 1145.525 -68.28349 68.28349 4 "Sti"
"41988" 10 1158 11580 374.6887 1132.135 -21.37367 21.37367 4 "Sti"
"41989" 10 1159 11590 387.1479 1147.838 -1.415219 6.053497 4 "Sti"
"1330" 1 1453 14530 384.310768316501 86.5641103717455 3.20507799126415 3.66128219389736 5 "Sti"
"1331" 1 1454 14540 381.245524475661 83.5310180993702 -2.18713150116031 3.89970386856447 5 "Sti"
"1332" 1 1455 14550 383.43220891579 63.3373886236496 -4.53953169436471 4.80377164143675 5 "Sti"
"1333" 1 1456 14560 388.489606327623 45.001288083972 3.10957781336663 5.03870034958391 5 "Sti"
"1334" 1 1457 14570 381.340495789508 44.24645101076 6.2289059217635 6.2289059217635 5 "Sti"
"1335" 1 1458 14580 375.411789118186 40.2434739059371 5.39848931111766 5.47824827119194 5 "Sti"
"1336" 1 1459 14590 374.643520100044 43.1906792798001 -5.5336874132251 5.5336874132251 5 "Sti"
"5888" 2 1453 14530 371.6429 157.3148 -1.496725 1.496725 5 "Sti"
"5889" 2 1454 14540 379.4031 164.5827 -13.04035 13.04035 5 "Sti"
"5890" 2 1455 14550 383.7517 170.986 0.6337861 2.545656 5 "Sti"
"5891" 2 1456 14560 382.7154 166.8071 9.990245 9.990245 5 "Sti"
"5892" 2 1457 14570 369.0494 155.5815 9.679265 9.679265 5 "Sti"
"5893" 2 1458 14580 362.3058 156.4735 -6.026398 12.74145 5 "Sti"
"5894" 2 1459 14590 381.9685 170.6836 -12.15687 13.31556 5 "Sti"
"10446" 3 1453 14530 288.9757 332.5521 -9.05682 9.05682 5 "Sti"
"10447" 3 1454 14540 306.7419 314.9932 -38.26795 38.26795 5 "Sti"
"10448" 3 1455 14550 359.1597 302.3158 -44.49773 44.49773 5 "Sti"
"10449" 3 1456 14560 383.5148 320.1208 -10.74578 10.74578 5 "Sti"
"10450" 3 1457 14570 389.0239 318.2248 -1.172897 2.085584 5 "Sti"
"10451" 3 1458 14580 386.7857 317.305 4.393961 4.393961 5 "Sti"
"10452" 3 1459 14590 381.0871 330.4827 5.277917 5.277917 5 "Sti"
"15004" 4 1453 14530 12.01051 450.7761 -3.600386 6.930583 5 "Sti"
"15005" 4 1454 14540 50.15071 433.4336 -88.4624 88.4624 5 "Sti"
"15006" 4 1455 14550 142.8933 408.7387 -53.6766 53.6766 5 "Sti"
"15007" 4 1456 14560 176.3401 435.6366 -38.87671 38.87671 5 "Sti"
"15008" 4 1457 14570 211.4638 448.7849 -24.87786 24.87786 5 "Sti"
"15009" 4 1458 14580 240.0263 441.0492 -40.39008 40.39008 5 "Sti"
"15010" 4 1459 14590 278.0835 445.2755 -20.40726 20.40726 5 "Sti"
"19562" 5 1453 14530 37.77159 559.7737 -2.369831 3.655433 5 "Sti"
"19563" 5 1454 14540 46.96413 571.3407 -7.087086 8.500934 5 "Sti"
"19564" 5 1455 14550 42.77673 565.2689 10.52875 10.52875 5 "Sti"
"19565" 5 1456 14560 35.70583 554.1991 0.6386506 3.560074 5 "Sti"
"19566" 5 1457 14570 35.25865 569.263 4.647231 4.756794 5 "Sti"
"19567" 5 1458 14580 29.1238 570.9577 2.233959 4.538609 5 "Sti"
"19568" 5 1459 14590 33.39331 532.6928 -7.966346 7.966346 5 "Sti"
"24120" 6 1453 14530 317.7788 655.6614 -33.23955 33.23955 5 "Sti"
"24121" 6 1454 14540 358.065 666.6624 -43.62817 43.62817 5 "Sti"
"24122" 6 1455 14550 375.0457 654.5904 3.483449 7.579144 5 "Sti"
"24123" 6 1456 14560 382.1945 639.1386 -11.87367 13.25525 5 "Sti"
"24124" 6 1457 14570 384.3999 639.34 1.4692 1.493216 5 "Sti"
"24125" 6 1458 14580 384.3788 639.5259 2.648749 2.965288 5 "Sti"
"24126" 6 1459 14590 375.5085 636.8832 8.82258 10.66001 5 "Sti"
"28678" 7 1453 14530 13.12358 758.4126 1.036309 1.088131 5 "Sti"
"28679" 7 1454 14540 15.36717 758.7521 -27.17441 27.2561 5 "Sti"
"28680" 7 1455 14550 81.77798 784.3709 -71.0813 71.0813 5 "Sti"
"28681" 7 1456 14560 128.7793 800.1896 -26.6514 26.6514 5 "Sti"
"28682" 7 1457 14570 139.1805 799.3252 1.135156 3.390318 5 "Sti"
"28683" 7 1458 14580 135.402 791.7335 -11.78146 17.69971 5 "Sti"
"28684" 7 1459 14590 169.6879 782.7345 -40.79699 40.79699 5 "Sti"
"33236" 8 1453 14529.43 82.74631 912.8875 -75.37756 75.37756 5 "Sti"
