"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "cat" "gp"
"32310" 9 3746 37460 271.2742 1009.372 -90.21387 90.21387 1 "Sti"
"32311" 9 3747 37470 355.9364 1001.38 -53.65138 53.65138 1 "Sti"
"32312" 9 3748 37480 375.1092 1006.778 -4.983737 5.265739 1 "Sti"
"32313" 9 3749 37490 378.1404 1023.033 0.6625073 2.055392 1 "Sti"
"35907" 10 3743 37430 99.75575 1131.075 -71.67225 71.67225 1 "Sti"
"35908" 10 3744 37440 178.2175 1166.714 -81.68772 81.68772 1 "Sti"
"35909" 10 3745 37450 254.0849 1180.402 -74.33984 74.33984 1 "Sti"
"35910" 10 3746 37460 337.8315 1190.645 -78.6014 78.6014 1 "Sti"
"35911" 10 3747 37470 376.6139 1190.714 -2.674998 9.061025 1 "Sti"
"35912" 10 3748 37480 373.5263 1192.986 -2.347967 2.838703 1 "Sti"
"35913" 10 3749 37490 377.5213 1184.667 -3.858549 3.858549 1 "Sti"
