"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "cat" "gp"
"553" 1 566 5657 9.90974445570381 43.2412792401793 0.0738551644374184 0.0738551644374184 1 "Sti"
"554" 1 569 5690.5 9.69681065996698 41.2958160300115 0.160807185150087 0.160807185150087 1 "Sti"
"555" 1 570 5700 9.60322446280467 41.3078101723481 0.0826320600806163 0.0933911364722988 1 "Sti"
"556" 1 571 5710 9.62954412726488 41.594137035538 -0.110366630108885 0.119442937097091 1 "Sti"
"557" 1 572 5720 9.66321855370552 41.6970247346007 0.0872361448382222 0.111323668220329 1 "Sti"
"1125" 2 566 5657 12.4100081720546 331.052106261423 -116.307944916807 116.307944916807 1 "Sti"
"1126" 2 569 5690.5 249.502489092234 280.715643584282 -138.009384275608 138.009384275608 1 "Sti"
"1127" 2 570 5700 337.98709770467 291.18265162506 -136.054390262032 136.054390262032 1 "Sti"
"1128" 2 571 5710 409.025015876635 306.890756989291 -5.61082604970534 6.70458941151969 1 "Sti"
"1129" 2 572 5720 408.481318806474 306.099248803833 -0.63019500057186 0.770722213450028 1 "Sti"
"1705" 3 566 5657 17.4907458842543 444.260031908387 0.00931374373457672 0.0393506028499466 1 "Sti"
"1706" 3 569 5690.5 17.4808478518658 444.870486358749 -0.0273849639082293 0.0330754298066331 1 "Sti"
"1707" 3 570 5700 17.5402396212717 444.648797086863 -0.0613780939369164 0.0631716383589023 1 "Sti"
"1708" 3 571 5710 17.5810355044275 444.605427365446 -0.0282859187420641 0.0282859187420641 1 "Sti"
"1709" 3 572 5720 17.5874966555123 444.59791519563 0.0326027940952969 0.0481034048268683 1 "Sti"
"1973" 4 566 5657 18.380784228715 660.615161407019 -88.1406716164975 88.1406716164975 1 "Sti"
"1974" 4 569 5690.5 198.168188627103 661.956024643495 -100.934341524779 100.934341524779 1 "Sti"
"1975" 4 570 5700 221.859208612502 660.998352001622 -30.0856177639239 30.0856177639239 1 "Sti"
"1976" 4 571 5710 251.169466361075 659.436955409543 -27.5972165981183 27.5972165981183 1 "Sti"
"1977" 4 572 5720 282.69665662599 658.498835171309 -35.2344970396076 35.2344970396076 1 "Sti"
"2550" 5 566 5657 25.2428748522607 823.622515985092 -101.449465603542 101.449465603542 1 "Sti"
"2551" 5 569 5690.5 220.160912803996 807.653455561745 -112.282527630333 112.282527630333 1 "Sti"
"2552" 5 570 5700 252.055072071029 801.164824251604 -40.722323419624 40.722323419624 1 "Sti"
"2553" 5 571 5710 291.895598703228 795.231129729209 -37.2685218452185 37.2685218452185 1 "Sti"
"2554" 5 572 5720 334.508510854461 791.742209653656 -48.3800453478481 48.3800453478481 1 "Sti"
"3130" 6 566 5657 13.3205282801222 943.057051787501 -132.125506046474 132.125506046474 1 "Sti"
"3131" 6 569 5690.5 283.065833917968 951.71591528007 -162.629413951472 162.629413951472 1 "Sti"
"3132" 6 570 5700 367.751393994851 946.557098514995 -88.6083471244012 96.9319939118233 1 "Sti"
"3133" 6 571 5710 377.466214817791 903.948716777276 36.0947484427769 36.0947484427769 1 "Sti"
"3134" 6 572 5720 369.063692280687 903.837720805702 -23.4358743761792 23.4358743761792 1 "Sti"
