"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY" "cat" "gp"
"382" 1 692 6924 5.89232531500573 38.5349369988545 0.00171187221252644 0.00171187221252644 1 "Sti"
"800" 2 690 6896.5 9.67861159238229 139.880395168338 -0.00582473015370866 0.0157105886182016 1 "Sti"
"801" 2 692 6922.5 9.85732081736079 140.139288249449 -0.0489960902133966 0.0579177664317427 1 "Sti"
"802" 2 693 6930.25 9.7993533744433 140.39090870161 0.0292123780558224 0.0349201434041522 1 "Sti"
"803" 2 694 6940 9.81692594262099 140.216334628284 0.00806211877981688 0.0486499554510562 1 "Sti"
"804" 2 695 6950 9.74364667016839 140.31456297863 0.0168494596043445 0.0644646721952746 1 "Sti"
"805" 2 696 6960 9.82802368678907 140.21905697563 -0.0461832987842961 0.0855828719742924 1 "Sti"
"1439" 4 690 6896 8.74931313957866 441.672701246898 -51.7017773731005 51.7017773731005 1 "Sti"
"1440" 4 692 6922.5 180.525675121635 433.501640120333 -91.4760328151036 91.4760328151036 1 "Sti"
"1441" 4 693 6930.25 192.727847266356 438.646296573515 -13.362914899016 13.362914899016 1 "Sti"
"1442" 4 694 6940 207.217163684536 441.819754509608 -16.2015560793405 16.2015560793405 1 "Sti"
"1443" 4 695 6950 222.647100995681 443.577503782806 -15.2013080403261 15.2013080403261 1 "Sti"
"1444" 4 696 6960 240.868692147703 444.258546348972 -20.9961706486481 20.9961706486481 1 "Sti"
"1921" 5 690 6896.5 10.3263151277505 531.525786296514 0.0353864092082485 0.0353864092082485 1 "Sti"
"1922" 5 692 6922.5 10.3861139287737 531.696175949346 -0.0137496278886129 0.0345181891869561 1 "Sti"
"1923" 5 693 6930.25 10.3719676641183 531.770538819298 0.0152863440131608 0.0234616494247089 1 "Sti"
"1924" 5 694 6940 10.3799088545932 532.29877491734 -0.028396269160428 0.0595094982765225 1 "Sti"
"1925" 5 695 6950 10.3278600519859 533.399813783041 0.0549402808681858 0.0902638821556234 1 "Sti"
"1926" 5 696 6960 10.3408772712626 534.649801905997 0.0320252979743962 0.0905833968028382 1 "Sti"
"2407" 6 690 6896.5 10.3120199454693 711.726291399819 0.103784679696858 0.103784679696858 1 "Sti"
"2408" 6 692 6922.5 10.2767160689945 711.686347835321 -0.00485863537841702 0.0697971166472531 1 "Sti"
"2409" 6 693 6930.25 10.4270912427276 711.78753769138 -0.15110150993357 0.153611428158813 1 "Sti"
"2410" 6 694 6940 10.4768124503177 711.990175277913 0.00695459151401678 0.0741875687044526 1 "Sti"
"2411" 6 695 6950 10.3880289783722 711.897487724399 0.0883506966489094 0.117356106553196 1 "Sti"
"2412" 6 696 6960 10.5155148015521 711.571894751507 -0.942159636198955 0.942159636198955 1 "Sti"
"2895" 7 690 6896.5 20.5753332271973 798.486019476969 -159.501814097643 159.501814097643 1 "Sti"
"2896" 7 692 6922.5 406.330191401153 821.67670064191 -194.554636645111 194.554636645111 1 "Sti"
"2897" 7 693 6930.25 406.98404633724 819.858777855926 -0.3719094639128 0.3719094639128 1 "Sti"
"2898" 7 694 6940 407.047391438027 819.75166980148 0.0607754889875878 0.0832564183738214 1 "Sti"
"2899" 7 695 6950 406.985187366427 820.526314067459 -0.00443882263340356 0.0388878653306506 1 "Sti"
"2900" 7 696 6960 407.083038348774 820.651151041754 -0.117142118298034 0.117142118298034 1 "Sti"
"3312" 8 690 6896.5 6.59371401233657 899.440887233795 0.0548574265357349 0.0548574265357349 1 "Sti"
"3313" 8 692 6922.5 6.55540968833156 899.407431306278 -0.00220457552259923 0.0648567698224909 1 "Sti"
"3314" 8 693 6930.25 6.62164543236649 899.373187029324 -0.0617882255076205 0.0624568800662191 1 "Sti"
"3315" 8 694 6940 6.61318257469775 899.4354684931 0.0879735755443658 0.0879735755443658 1 "Sti"
"3316" 8 695 6950 6.51956074850421 899.476644727871 -0.0146317524126713 0.0811457197855665 1 "Sti"
"3317" 8 696 6960 6.63674291169872 899.331049246165 -0.0631637316320264 0.11907562949112 1 "Sti"
"3800" 9 690 6896.5 5.83244101697614 1028.92764984701 0.0961121638967173 0.101080462744338 1 "Sti"
"3801" 9 692 6922.5 5.81834024925759 1029.18399557765 -0.0132406095775419 0.097865207907633 1 "Sti"
"3802" 9 693 6930.25 5.9406763603137 1029.16879681405 -0.0750166813132935 0.0896494668608607 1 "Sti"
"3803" 9 694 6940 5.94285455186902 1028.95104202413 0.034185966192708 0.0878684583710045 1 "Sti"
"3804" 9 695 6950 5.84911523836644 1029.12916721761 -0.0150392492358611 0.124024277398797 1 "Sti"
"3805" 9 696 6960 6.01062925914154 1029.48770328094 -0.101087648018193 0.129554854232206 1 "Sti"
