"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY"
"1" "1" 0 3.25 3.17248341337617 97.6678111406622 0 0
"2" "1" 1 7.5 3.11817659951988 97.5900915005393 -0.00211019234758902 0.00211019234758902
"3" "1" 2 21.6666666666667 3.12824022919542 97.9968047176927 0.0301295671245931 0.0875565350435847
"4" "1" 3 30.5 3.04200798043533 97.7176186246582 0.0674256807814033 0.0832332939501277
"5" "1" 4 39.8 3.03757849880687 97.9860225287033 0.00655968445114219 0.10458572462336
"6" "1" 5 50 2.97034664958592 98.0940106242894 0.0978600214944016 0.0978600214944016
"7" "1" 6 59.6 2.88866927860822 95.5815683835996 -0.113365642224573 0.193386105917528
"8" "1" 7 69.3333333333333 6.29213756306183 57.8957374548478 -50.7699215461443 50.7699215461443
"9" "1" 8 80.3333333333333 172.005676988108 104.036271213272 -264.715340290813 264.715340290813
"10" "1" 9 90.5 398.649998073734 101.772555134193 -77.5557133940864 83.4321762986391
"11" "1" 10 99.7 388.044884459025 93.8224070264068 10.3290038993206 10.3954250214328
"12" "1" 11 110 387.090564120004 91.8445392346093 -3.40733299231863 3.40733299231863
"13" "1" 12 119.5 391.735634414202 89.367293191449 -6.66267102274105 6.66267102274105
"14" "1" 13 130.285714285714 399.616528875999 85.4330286134555 -6.83873013397033 6.83873013397033
"15" "1" 14 140.555555555556 404.436938295498 83.680468435887 -1.7606695348627 1.83749353986377
"16" "1" 15 150 404.423006358868 83.6088048279374 -0.0145513663336487 0.0505785715829461
"17" "1" 16 160 404.438187203163 83.7160513518918 -0.0393430584130101 0.081848518786046
"18" "1" 17 170 404.45480321463 83.7129323189239 0.0381367668296662 0.0412780974355655
"19" "1" 18 180 404.45088633746 83.5343363421391 0.0194621384287075 0.0476979838142597
"20" "1" 19 190 404.43321523649 83.5489999696806 4.16711125458892 4.19770595345278
"21" "1" 20 200 400.397958065031 90.8985850084733 4.30581601927958 9.92454870287139
"22" "1" 21 210 361.963577624449 86.4400807827302 86.3867004508469 86.3867004508469
"23" "1" 22 220 240.671581051422 69.241352994731 164.752574399886 164.752574399886
"24" "1" 23 230 66.1443684850573 41.4523893591368 117.028746985701 117.028746985701
"25" "1" 24 239.666666666667 20.0775179255819 32.4412938905042 13.5225970323995 13.5225970323995
"26" "1" 25 250 5.28443748606005 67.2316918956042 11.076317823524 11.076317823524
"27" "1" 26 262.25 3.06074666149737 82.9952972057092 0.183092479736353 0.183092479736353
"28" "1" 27 267.5 2.8460910135736 85.2502558609525 0.0413344957880875 0.0588689277600651
"29" "1" 28 281 3.08073466675565 87.9003309002611 -0.179025832864325 0.185502926071276
"30" "1" 29 290 3.1602719580401 88.3736975294497 -0.00891257714835181 0.0714656586483242
"31" "1" 30 300 3.1494899142552 88.5079157156506 -0.0656011020765326 0.128293188147776
"32" "1" 31 308.666666666667 3.16785637144419 88.7593207947818 -0.0199988371420483 0.0233548462123432
"33" "1" 32 320.5 3.27241563291983 89.3508861878084 -0.0324089164175749 0.0663547472960584
"34" "1" 37 373 3.26712328767123 95.4657534246575 0.00174038640296237 0.00174038640296237
"35" "1" 38 385 3.30022075055188 94.9381898454746 0.0124338624338627 0.0124338624338627
"36" "1" 39 386.5 3.31310301271198 95.0690424359698 0.0424182549877696 0.0424182549877696
"37" "1" 40 399.5 3.15335469500996 95.3612272543733 0.0205294258753597 0.0205294258753597
"38" "1" 41 410.5 3.10786852748734 95.4087191622347 0.0716661988388685 0.0746448096359513
"39" "1" 42 420 3.07146556653481 95.4541326963704 0.105102015763236 0.117409708070928
"40" "1" 43 430 3.08220606065966 95.5910846561452 -0.0908074996092276 0.0966447253700204
"41" "1" 44 440 3.02748166755412 95.7082724681422 0.054938793397838 0.120854369340552
"42" "1" 45 450 3.03072161173046 95.8126036493509 -0.00657175104978114 0.0897523982423327
"43" "1" 46 460 3.12308250349151 95.8699971497445 -0.0572842748613538 0.143374726489213
"44" "1" 47 470 3.06600873151492 95.8119966618783 0.0669327262235901 0.071671321921011
"45" "1" 48 480 3.07672288107583 95.7703551250762 -0.0789314404817492 0.0845815368854717
"46" "1" 49 490 3.1500946748153 95.8137849109922 -0.0763231048888868 0.0973310912234298
"47" "1" 50 500 3.19713745569471 95.8948040751422 0.0308418880832106 0.114035021951166
"48" "1" 51 510 3.12217714190303 95.8389886355722 0.0677789533833195 0.0677789533833195
"49" "1" 52 520 3.12562439850327 95.8846564384857 -0.053347881468317 0.202392795550385
"50" "1" 53 530 3.19174648934682 95.8928810852132 -0.0306354177343611 0.167534087576942
"51" "1" 54 540 3.14482799707741 95.9652674011912 0.0647694667051124 0.153288255158879
"52" "1" 55 550 3.10775612417337 95.9037326829873 -0.0354022585986713 0.106304366533345
"53" "1" 56 560 3.14482480780108 95.9252492304782 0.0427655709059604 0.0962483689986944
"54" "1" 57 570 3.09995126540178 95.9225450501773 0.0128599914608798 0.0972572535948291
"55" "1" 58 580 3.17106649132085 95.9940655522172 -0.112918482361892 0.127769094316405
"56" "1" 59 590 3.16022083814713 96.0489173137956 0.112094197822288 0.112151146904631
"57" "1" 60 600 3.11527108823454 96.0881487004515 -0.0522264663462222 0.122964363145744
"58" "1" 61 610 3.10665454547435 96.0029771519714 -0.0261804464220954 0.104154458009193
"59" "1" 62 620 3.21472571454673 96.0002457089638 0.00361220233051673 0.108008351456968
"60" "1" 63 630 3.14330485634392 96.1035304457556 0.00551589303726541 0.0570391434304467
"61" "1" 64 640 3.15069540328822 96.0895484551055 0.0122669245718718 0.118279454874312
