"ID" "sec" "frame" "pos_y" "pos_x" "dY" "absdY"
"1" "1" 0 1 6.5 83.5 0 0
"2" "1" 12 120.833333333333 6.21773248648258 70.5077750896669 0.0280892343304346 0.0280892343304346
"3" "1" 13 130 6.22290250475399 70.2805654859654 -0.0139965083341851 0.0139965083341851
"4" "1" 14 140 6.23580692959377 69.9071445035022 0.046346962228176 0.0618519982220747
"5" "1" 15 150 6.15639052087593 70.0530860279916 0.0210116696379021 0.0733538081463294
"6" "1" 16 160 6.16597623806077 69.8551602525661 -0.0320259483902543 0.0836361109511934
"7" "1" 17 170 6.20814827792388 69.9789556689451 -0.0178537017616263 0.0441040087535756
"8" "1" 18 180 6.22129003285545 70.0009776437853 -0.00311525806197555 0.0358614230530074
"9" "1" 19 189.625 6.22477015024834 69.7668949942953 -0.0252552239827875 0.0252552239827875
"10" "1" 20 201.25 6.25535842904525 69.5647325953153 -0.0101514922764494 0.0142140884743203
"11" "1" 21 210 6.24928272383699 69.4630131561298 -0.00782291163479609 0.0148858976426114
"12" "1" 22 219 6.24198459853538 68.9922915095069 0.0671930916763417 0.0699105318634254
"13" "1" 23 231.333333333333 6.15657218150441 68.2397895985742 0.107329538375132 0.107329538375132
"14" "1" 24 240 6.02702645120727 68.0906120260833 0.0563843163855431 0.0749796699278225
"15" "1" 25 250 6.02462958403549 67.8339446315927 0.0107469426995523 0.011040545260065
"16" "1" 26 259 6.0174928300947 67.5919016392008 0.0274233229814422 0.0278829910251828
"17" "1" 31 311 5.96014465136489 67.601250867119 0.0340765949077655 0.0340765949077655
"18" "1" 32 320.777777777778 5.95832465021387 67.5083771137636 -0.0134805038136596 0.014112561890248
"19" "1" 33 330 5.95651768182756 67.2066601825527 0.0378246949482106 0.0378246949482106
"20" "1" 34 340 5.89322782163226 67.0500528433983 0.0777697514933386 0.0896722910705137
"21" "1" 35 350 5.84733012767115 67.330941701845 -0.0578774330602201 0.145146166410022
"22" "1" 36 359.222222222222 5.92550482738968 67.4800201489353 0.0208596465435331 0.0672200761388382
"23" "1" 37 370 5.89329172065175 67.5465381428968 -0.0114702054920377 0.0597873673680871
"24" "1" 38 375.5 5.90342679127726 67.607476635514 0.000124610591900165 0.000124610591900165
"25" "1" 39 391 5.90280373831776 67.611214953271 0.0242366061925257 0.0242366061925257
"26" "1" 40 400 5.85469874706472 67.4273627141885 -0.0108401256446298 0.0667467534085171
"27" "1" 41 410 5.92048606094 67.7193248525692 -0.0261888575877238 0.0338679746044308
"28" "1" 42 420 5.91303428950524 67.6691648472535 0.00125444075488179 0.0129120803615921
"29" "1" 43 430 5.91531065850491 67.6915689621277 0.0050260277008789 0.00900455029088398
"30" "1" 44 440 5.90511690463737 67.7424221020241 0.00770108316848805 0.0101526974119146
"31" "1" 45 450 5.90724364521989 67.9590851094053 0.00716042670778982 0.0207605021260857
"32" "1" 46 460 5.8841349169645 67.7242117644223 -0.0332002192868126 0.0658752687230519
"33" "1" 47 470 5.95627693438416 67.8495245088178 0.00351213764892755 0.056262898483098
"34" "1" 48 480 5.91218910989731 67.6578625613045 -0.00511753432882767 0.0341467524036387
"35" "1" 49 490 5.93205195419098 67.5907737698146 -0.00129462342901654 0.00652553954107837
"36" "1" 50 500 5.93357708714199 67.6368068251066 -0.00256506539763457 0.00496938719057205
"37" "1" 51 508 5.93328484945533 67.6112920731083 0.068487112644152 0.068487112644152
"38" "1" 55 549 5.91774094536525 67.2651933701657 0.0205230630449069 0.0205230630449069
"39" "1" 67 666 5.85890326555761 66.8773875539125 0.0205230630449078 0.0205230630449078
"40" "1" 70 701 5.73048163709928 66.6831504824152 0.0392440091545883 0.0392440091545883
"41" "1" 75 750 5.73696693774964 66.805621557148 0.0351315063154152 0.063942096949634
"42" "1" 76 760 5.76325884592762 66.688329354541 -0.0134986192386428 0.0236118042256717
"43" "1" 77 770 5.76227702366992 66.7144931724931 0.00146818170283769 0.0028509431407473
"44" "1" 78 780 5.75809609892549 66.6175834679409 0.00958109827874942 0.0109169450755857
"45" "1" 79 786 5.76300578034682 66.4213230571612 0.00196810022742167 0.00196810022742167
"46" "1" 85 849.142857142857 5.74838833127831 66.4181609713095 -0.0428480745914248 0.0460392081839034
"47" "1" 91 911 5.81713117531122 66.5751509562901 -0.0579947238146499 0.0579947238146499
"48" "1" 92 918 5.92840099218493 66.8979078225019 -0.097101235522862 0.097101235522862
"49" "1" 99 994 5.94614003590664 66.4039497307002 -0.00113441797213909 0.00113441797213909
"50" "1" 100 1000 5.93268845298345 66.3572180499965 0.0395617666928327 0.0471596035578585
"51" "1" 101 1010 5.8990145646437 66.1356916727635 0.0026040725706391 0.0243419471394084
"52" "1" 102 1020 5.91975423441339 66.41552471419 -0.0215380015363333 0.0222078275562492
"53" "1" 103 1030 5.93032369500901 66.4251274012726 -0.000941299249182848 0.00753340208898479
"54" "1" 104 1040 5.93086120694931 66.3585791826958 -0.0024233289178559 0.00699510204846643
"55" "1" 105 1048 5.9318186954653 66.3717673167722 0.0224434623561978 0.0224434623561978
"56" "1" 106 1063 5.88424819638548 66.1139211834465 -50.3613006414902 50.3613006414902
"57" "1" 107 1066 5.89766606822262 66.1406343506882 -23.8210018952564 23.8210018952564
"58" "1" 145 1449.33333333333 99.4289149060434 81.3206795930248 -79.7709581220417 79.7709581220417
"59" "1" 146 1455 236.597687063331 86.502035440613 -0.00539284193447997 0.0776694184108635
"60" "1" 149 1488 378.066175071837 9.78779322980807 11.8960338960145 11.8960338960145
"61" "1" 150 1502 59.235708003518 5.92260334212841 16.2637230692662 16.2637230692662
"62" "1" 153 1526 6.29382716049383 66.0956790123457 22.3467778574844 22.3467778574844
"63" "1" 199 1993 5.54757197812624 30.5331263261398 98.3469163901582 98.3469163901582
"64" "1" 200 2000 5.59521029252334 29.7545045386745 5.40407548896408 5.46604688102471
"65" "1" 201 2010 5.6223435150977 29.7537434984684 0.0119373918585355 0.0321951334065469
"66" "1" 202 2020 5.56972687450338 29.8343176137407 0.0317321247021294 0.0396504984593662
"67" "1" 203 2030 5.57501237702127 29.6191308210596 -0.0246370004225662 0.0272636800405026
"68" "1" 204 2040 5.59567964826308 29.4370111244482 0.00367570450446575 0.0191464817618465
"69" "1" 205 2049.625 5.59730666743761 29.5787242300305 -0.0362309175360913 0.0362309175360913
"70" "1" 207 2070 5.64037507973071 30.4817659605287 -0.00551096729455836 0.0273108656552861
"71" "1" 208 2076 5.62982153137593 30.5310880829016 -0.000247155451737591 0.00173310225303336
"72" "1" 209 2090.16666666667 5.62895609508017 30.3922031645051 -0.0100484693883196 0.0118387686344921
"73" "1" 211 2113 5.64048865619546 30.2443280977312 -0.00668480960006335 0.00668480960006335
"74" "1" 212 2123.33333333333 5.65391304347826 30.1982608695652 -0.00440862345531112 0.00440862345531112
"75" "1" 213 2129.875 5.64807716519188 30.1362280308027 0.0477648969286388 0.0487618088005419
"76" "1" 214 2137 5.61400462962963 30.3356481481481 0.00537597400949252 0.00537597400949252
"77" "1" 215 2147 5.54572527743259 30.4285355565843 0.00372881884799625 0.00951675309735656
"78" "1" 222 2223.5 5.5963313052591 29.731219164389 -0.0186759689769103 0.0201450872308433
"79" "1" 223 2228.5 5.63364713835794 29.7041622547068 -0.022701665367725 0.0288083029590869
"80" "1" 224 2241 5.6468338215992 29.771445760391 -2.17904111519118e-05 0.0188649243944319
"81" "1" 225 2246.5 5.63005558516714 29.8716515647605 0.0104779048170407 0.0104779048170407
"82" "1" 226 2258.5 5.63860563847021 29.5473270154725 0.00551857032275027 0.00551857032275027
"83" "1" 234 2342 5.59325328232009 29.6871314953843 -0.00476259992597061 0.00476259992597061
"84" "1" 236 2363 5.64285714285714 29.6753774680604 -0.000406775745274146 0.000406775745274146
"85" "1" 238 2380 5.64569750659434 29.2578180023497 -0.0194187481009136 0.0234781462358695
"86" "1" 239 2389.5 5.64205421664477 29.2605618537323 0.0237272118215772 0.0237272118215772
"87" "1" 242 2422 5.59277510942138 29.5304599716689 0.0338280580287469 0.0352960691752893
"88" "1" 243 2430 5.58724687043749 29.6700611924591 -0.00524028576015567 0.01270063903935
"89" "1" 244 2441.5 5.58109981300425 29.7794628082003 0.0174138706199782 0.0174138706199782
"90" "1" 245 2449.5 5.57809050399072 29.8581613390112 -0.0095118173441211 0.0111805500184445
"91" "1" 247 2472 5.59081940123597 29.8561158745816 -0.00687965356165599 0.00687965356165599
"92" "1" 248 2478 5.59622142971562 29.8139417086105 -0.015317922020559 0.015317922020559
"93" "1" 249 2489.85714285714 5.61316136721577 29.8395748798817 -0.0031704823961789 0.00978719469613409
"94" "1" 250 2499.85714285714 5.60069712184595 29.6996631588825 0.00871178155416441 0.0131609064726748
"95" "1" 251 2507.5 5.59920765226698 29.6063760783551 0.0228847417871805 0.0228847417871805
"96" "1" 260 2600.33333333333 5.60125343201286 29.9020696743243 0.0223348271643822 0.0223348271643822
"97" "1" 274 2741.16666666667 5.51371182495964 29.5467456837203 0.0404711465833145 0.0404711465833145
"98" "1" 275 2748 5.5258601412264 29.5731879969447 0.0116520716133532 0.019445263203103
"99" "1" 276 2762 5.52142857142857 29.8041666666667 0.0227969028520505 0.0227969028520505
"100" "1" 278 2778.75 5.46720998859027 29.5020999200203 -0.101401802080689 0.101401802080689
"101" "1" 279 2786 5.30381944444444 30.0040509259259 -0.0277513227513237 0.0277513227513237
"102" "1" 299 2993 5.77368257872149 31.7768001183281 -0.0869821167677651 0.0869821167677651
"103" "1" 300 2997 5.78642937449646 32.2895915228684 -0.0654363704630301 0.0890092927741142
"104" "1" 301 3008 5.75018962123758 32.7527072365438 0.0188381327916405 0.0188381327916405
"105" "1" 302 3020 5.72288308246307 32.7824753309133 0.0337219748192723 0.0337219748192723
"106" "1" 303 3032 5.69262224522548 32.8226794119074 -0.0943554591097548 0.101681438301823
"107" "1" 304 3041.4 5.9059885498532 43.3983887647809 -82.188185965335 82.188185965335
"108" "1" 306 3059.66666666667 193.135914434926 64.2449580163279 -223.269443613917 223.269443613917
"109" "1" 307 3071.66666666667 402.204423145709 40.1616590251358 -68.3672423659034 68.3672423659034
"110" "1" 308 3080.25 401.615649762228 82.5331094482868 37.1591914679504 84.0337157841298
"111" "1" 309 3089 252.585857323859 86.0010418165438 228.768639028631 228.768639028631
"112" "1" 329 3292.5 5.54902161725522 42.2468562747911 51.0039473651077 51.0039473651077
"113" "1" 330 3300.28571428571 5.68272261177012 42.9395725460211 57.0577651642918 57.1146157659504
"114" "1" 335 3349.5 5.63316319865786 43.5711706041141 0.129888098819043 0.129888098819043
"115" "1" 339 3390 5.40120534740381 43.6116316122251 0.0850307419944656 0.13923283437596
"116" "1" 340 3397.66666666667 5.41293425702785 43.5807751960243 0.0183042826288853 0.0183042826288853
"117" "1" 341 3410.85714285714 5.39175649038797 43.7154756929926 -0.000141018014599759 0.0611350973886156
"118" "1" 342 3419.42857142857 5.47994959644428 43.6099020904638 -0.166402657065913 0.166402657065913
"119" "1" 344 3438.16666666667 5.64916835127535 43.4088284949952 -0.0558067807386884 0.0749200957350293
"120" "1" 345 3449.5 5.59989725745684 43.4027136234306 0.0176995371921018 0.0548506648384466
"121" "1" 346 3460.11111111111 5.56787663447907 43.7187473497652 0.0752620895446006 0.0863082557972819
"122" "1" 347 3468.5 5.55251156768038 43.7172114975321 -0.0239662150951094 0.0355704024566137
"123" "1" 348 3481.33333333333 5.57284135517004 43.6573147060493 -0.0241363224119029 0.0241363224119029
"124" "1" 349 3489.85714285714 5.57299801221205 43.6285111845757 0.0143090921564628 0.027681871109662
"125" "1" 352 3524 5.53741756874456 43.5080907054871 0.00129793510324472 0.0016519174041294
"126" "1" 359 3593 5.60660517238688 43.931734065854 -0.00934827509065439 0.00934827509065439
"127" "1" 360 3598.66666666667 5.60470822327538 43.9605873362151 -0.0238933115317366 0.0265509062058307
"128" "1" 361 3608 5.59120617944147 43.901366607249 0.000437870386551964 0.000437870386551964
"129" "1" 362 3619.7 5.60220688864843 44.002495653859 -0.000339155001567448 0.0130276581886122
"130" "1" 363 3632 5.59911919908994 43.8380572604708 -0.0032672224365351 0.0032672224365351
"131" "1" 364 3638.5 5.60936737974961 44.017482018682 -0.0187640381948828 0.0262599213098742
"132" "1" 365 3647 5.62453135407746 44.0658920220058 0.102799337585866 0.102799337585866
"133" "1" 369 3691 5.64885057471264 43.3275862068966 -0.000707204745921786 0.000707204745921786
"134" "1" 376 3758 5.66207687894435 43.0126219162364 0.000538945379304323 0.000538945379304323
"135" "1" 385 3848 5.47130434782609 43.6944927536232 0.0150151676813319 0.0150151676813319
"136" "1" 390 3904 4.93986254295533 42.8980526918671 0.024008092615488 0.024008092615488
"137" "1" 392 3921.2 5.49544564328016 43.4052781783397 -0.00932647912257956 0.140754730661136
"138" "1" 393 3927.66666666667 5.42222980725689 43.2610583424688 -0.00174558267184288 0.0508436689509146
"139" "1" 394 3944 5.57076834199884 43.3437319468515 -0.0174185372035787 0.0174185372035787
"140" "1" 395 3951 5.59080459770115 43.2252873563218 -0.024655486297819 0.024655486297819
"141" "1" 396 3959.5 5.56513535733508 42.9249161594833 -0.0423683017283443 0.0423683017283443
"142" "1" 397 3967.5 5.58288820041664 43.1031402643496 -0.00124157543982228 0.00847036121048284
"143" "1" 398 3980.75 5.58957732123385 43.5991449471096 -0.0142806067140029 0.0280135096217986
